customer_id,user_age,household_size,income_bracket,tenure_months,subscription_tier,billing_cycle,auto_renew_enabled,customer_acquisition_channel,primary_device,days_since_last_login,avg_watch_time_hours,content_completion_rate,payment_failures,support_tickets,support_resolution_time_days
USER_0072445,18,1,Low,38,Standard,Monthly,Yes,Organic,Web,17,16.6,0.56,0,0,0
USER_0112086,20,1,Low,10,Premium,Monthly,No,Promo_Code,Mobile,13,20.0,0.68,1,0,0
USER_0080825,23,4,Medium,42,Premium,Annual,Yes,Social_Ads,Mobile,6,46.3,0.14,0,0,0
USER_0130948,28,4,Medium,10,Standard,Monthly,Yes,Organic,Mobile,1,58.4,0.66,0,0,0
USER_0156382,44,2,Medium,5,Basic,Monthly,No,Social_Ads,Mobile,4,30.4,0.78,1,0,0
USER_0155637,30,2,Medium,3,Standard,Monthly,Yes,Promo_Code,Console,17,58.3,0.42,0,1,0
USER_0141123,41,2,Medium,7,Premium,Monthly,No,Social_Ads,Mobile,17,19.4,0.43,1,0,0
USER_0053966,21,1,Medium,57,Standard,Annual,No,Social_Ads,Mobile,5,23.8,0.72,0,0,0
USER_0132822,35,4,High,1,Standard,Monthly,Yes,Organic,Smart TV,8,82.2,0.61,0,5,0
USER_0047201,26,2,Medium,72,Basic,Monthly,Yes,Social_Ads,Smart TV,2,74.6,0.61,1,0,0
USER_0138011,42,4,Low,2,Standard,Monthly,Yes,Organic,Smart TV,1,86.9,0.31,0,2,0
USER_0144760,34,1,Low,9,Premium,Monthly,Yes,Organic,Web,10,39.1,0.71,2,0,0
USER_0147863,43,3,Medium,1,Premium,Monthly,Yes,Social_Ads,Mobile,14,51.2,0.46,0,0,0
USER_0153311,18,2,Medium,4,Basic,Monthly,Yes,Organic,Mobile,13,50.3,0.46,0,0,0
USER_0147829,24,1,Low,10,Premium,Monthly,Yes,Referral,Smart TV,3,57.1,0.63,0,1,0
USER_0074159,46,1,Low,64,Premium,Monthly,Yes,Social_Ads,Smart TV,11,59.0,0.57,0,1,0
USER_0081638,28,5,Low,65,Basic,Annual,Yes,Organic,Smart TV,0,77.4,0.68,0,0,0
USER_0120783,49,2,Low,9,Standard,Monthly,Yes,Social_Ads,Smart TV,0,83.5,0.65,0,1,0
USER_0002969,25,2,Low,78,Basic,Annual,Yes,Promo_Code,Mobile,13,62.8,0.74,0,0,0
USER_0101524,35,2,Medium,8,Basic,Annual,Yes,Social_Ads,Web,3,57.1,0.67,0,1,0
USER_0030299,33,1,Medium,59,Premium,Annual,Yes,Social_Ads,Smart TV,10,80.2,0.89,0,0,0
USER_0064229,25,2,High,83,Standard,Monthly,Yes,Organic,Smart TV,25,85.0,0.43,0,0,0
USER_0043165,28,1,High,22,Standard,Annual,No,Social_Ads,Mobile,6,33.1,0.64,1,0,0
USER_0111564,43,4,Medium,8,Standard,Monthly,Yes,Organic,Mobile,3,53.9,0.43,0,0,0
USER_0062245,33,1,Medium,22,Basic,Monthly,Yes,Promo_Code,Mobile,6,25.2,0.43,0,2,0
USER_0102462,22,3,Medium,5,Standard,Monthly,Yes,Referral,Smart TV,0,66.0,0.57,0,0,0
USER_0114105,20,2,Medium,8,Standard,Annual,Yes,Social_Ads,Mobile,0,40.7,0.74,0,0,0
USER_0074587,53,2,Low,48,Standard,Monthly,Yes,Organic,Mobile,0,43.2,0.81,0,0,0
USER_0096029,36,2,Medium,58,Basic,Annual,Yes,Organic,Smart TV,3,70.4,0.3,0,0,0
USER_0138786,43,1,High,1,Standard,Monthly,Yes,Organic,Smart TV,19,21.0,0.5,0,2,0
USER_0109983,46,3,High,11,Standard,Monthly,No,Organic,Mobile,4,39.9,0.51,1,0,0
USER_0046070,44,6,Medium,60,Standard,Monthly,Yes,Referral,Web,9,97.6,0.38,0,0,0
USER_0120075,23,1,Low,10,Basic,Annual,Yes,Social_Ads,Smart TV,12,72.6,0.59,0,0,0
USER_0013886,27,1,High,70,Standard,Monthly,Yes,Organic,Mobile,0,53.4,0.53,0,0,0
USER_0117432,67,6,Medium,3,Basic,Annual,Yes,Organic,Mobile,1,62.1,0.63,0,1,0
USER_0025887,25,2,Low,48,Premium,Monthly,Yes,Organic,Mobile,7,66.1,0.38,0,0,0
USER_0012717,31,2,Medium,60,Standard,Monthly,Yes,Social_Ads,Smart TV,15,74.6,0.36,0,0,0
USER_0099952,48,2,Medium,68,Premium,Monthly,No,Organic,Mobile,0,29.8,0.6,0,0,0
USER_0029303,44,1,Medium,60,Standard,Monthly,Yes,Social_Ads,Mobile,4,49.3,0.61,0,0,0
USER_0016652,42,4,Medium,78,Basic,Monthly,No,Organic,Smart TV,2,87.7,0.36,0,0,0
USER_0144054,18,1,Low,7,Basic,Annual,Yes,Social_Ads,Mobile,3,38.2,0.24,0,0,0
USER_0150875,36,3,High,7,Standard,Monthly,Yes,Social_Ads,Web,13,43.9,0.55,0,0,0
USER_0074394,36,3,Low,65,Standard,Monthly,Yes,Social_Ads,Web,9,71.0,0.61,0,0,0
USER_0150317,47,3,Medium,3,Standard,Monthly,Yes,Promo_Code,Mobile,22,49.1,0.82,0,0,0
USER_0007555,25,5,Medium,33,Standard,Monthly,No,Organic,Mobile,0,85.0,0.49,0,0,0
USER_0007891,45,3,Low,72,Basic,Monthly,Yes,Promo_Code,Smart TV,0,68.7,0.83,0,0,0
USER_0124973,31,1,Medium,5,Standard,Monthly,No,Organic,Smart TV,5,32.0,0.88,0,0,0
USER_0044660,36,1,Low,30,Basic,Monthly,Yes,Social_Ads,Smart TV,0,24.2,0.32,0,1,0
USER_0137812,33,4,Medium,10,Basic,Annual,Yes,Promo_Code,Smart TV,9,75.4,1.0,0,0,0
USER_0144341,27,2,Medium,5,Basic,Annual,No,Organic,Smart TV,14,55.8,0.79,0,0,0
USER_0065744,47,1,Medium,58,Basic,Monthly,No,Organic,Smart TV,6,54.1,0.73,0,1,0
USER_0099861,51,3,Medium,48,Basic,Monthly,Yes,Social_Ads,Web,7,57.8,0.94,0,1,0
USER_0099367,46,4,High,65,Premium,Monthly,Yes,Promo_Code,Smart TV,5,97.5,0.91,1,0,0
USER_0122874,33,1,Medium,6,Standard,Monthly,No,Social_Ads,Mobile,3,17.2,0.49,0,0,0
USER_0133542,18,1,Medium,6,Standard,Monthly,Yes,Organic,Smart TV,0,33.2,0.78,0,1,0
USER_0156572,41,3,High,5,Premium,Monthly,No,Organic,Mobile,4,42.7,0.76,0,0,0
USER_0099643,54,1,Low,22,Standard,Monthly,Yes,Organic,Console,8,36.3,0.59,0,2,0
USER_0064028,31,3,Low,65,Premium,Monthly,Yes,Promo_Code,Mobile,6,63.7,0.29,0,0,0
USER_0016765,26,4,Medium,13,Standard,Monthly,Yes,Social_Ads,Smart TV,0,104.1,0.23,1,1,0
USER_0002246,22,2,Medium,46,Basic,Annual,Yes,Social_Ads,Smart TV,16,80.1,0.83,0,0,0
USER_0140951,18,1,Medium,6,Basic,Monthly,Yes,Organic,Smart TV,6,63.5,0.41,0,0,0
USER_0151248,39,6,Low,7,Basic,Monthly,No,Promo_Code,Mobile,3,77.6,0.31,0,1,0
USER_0105748,37,2,Medium,2,Basic,Monthly,No,Promo_Code,Console,0,31.8,0.58,0,2,0
USER_0125120,37,2,High,11,Premium,Annual,Yes,Social_Ads,Mobile,1,49.4,0.36,0,0,0
USER_0115216,18,2,Low,3,Standard,Monthly,Yes,Social_Ads,Smart TV,11,78.9,0.9,0,0,0
USER_0138989,21,5,Medium,10,Standard,Monthly,Yes,Social_Ads,Mobile,36,61.8,0.54,0,0,0
USER_0150699,39,1,Medium,2,Basic,Monthly,Yes,Referral,Mobile,10,27.0,0.93,0,0,0
USER_0139642,21,2,Medium,1,Basic,Annual,Yes,Promo_Code,Mobile,7,56.7,0.48,0,0,0
USER_0088539,21,2,High,54,Standard,Monthly,No,Organic,Mobile,8,56.6,0.49,0,0,0
USER_0106493,36,4,Low,8,Standard,Monthly,No,Social_Ads,Mobile,19,45.4,0.71,0,0,0
USER_0141738,50,3,Low,9,Standard,Annual,Yes,Referral,Smart TV,5,78.4,0.57,0,0,0
USER_0068637,48,3,Medium,66,Basic,Monthly,Yes,Promo_Code,Smart TV,5,60.1,0.58,0,0,0
USER_0154496,51,1,High,11,Standard,Monthly,Yes,Organic,Smart TV,6,45.4,0.47,0,0,0
USER_0041599,45,2,Medium,66,Premium,Monthly,No,Organic,Smart TV,26,74.1,0.57,0,0,0
USER_0028889,50,1,Medium,23,Standard,Monthly,Yes,Promo_Code,Web,4,45.9,0.19,0,0,0
USER_0060679,62,4,Low,33,Standard,Monthly,Yes,Organic,Mobile,14,56.2,0.67,0,1,0
USER_0020846,24,3,Medium,76,Standard,Monthly,Yes,Promo_Code,Mobile,4,17.1,0.66,0,0,0
USER_0086644,29,2,Medium,35,Premium,Monthly,Yes,Organic,Smart TV,10,94.1,0.65,0,0,0
USER_0116162,18,2,Medium,8,Basic,Monthly,Yes,Promo_Code,Smart TV,12,69.3,0.46,1,0,0
USER_0143944,19,2,Medium,10,Premium,Monthly,Yes,Organic,Smart TV,1,28.8,0.47,0,0,0
USER_0119138,37,2,Medium,10,Standard,Monthly,No,Organic,Mobile,12,20.9,0.89,0,0,0
USER_0126204,28,5,Low,9,Basic,Monthly,Yes,Social_Ads,Mobile,9,78.5,0.42,0,0,0
USER_0070222,48,5,Medium,62,Basic,Monthly,No,Organic,Smart TV,0,56.4,0.58,0,0,0
USER_0077119,45,1,Low,64,Premium,Monthly,No,Promo_Code,Smart TV,6,32.6,0.61,0,1,0
USER_0032036,40,1,Low,26,Standard,Monthly,Yes,Promo_Code,Smart TV,7,41.6,0.83,0,0,0
USER_0120049,34,1,Low,10,Standard,Annual,Yes,Organic,Smart TV,2,45.0,0.45,0,0,0
USER_0106370,41,4,Medium,5,Premium,Monthly,Yes,Referral,Smart TV,3,97.4,0.51,0,1,0
USER_0096311,18,2,Medium,36,Standard,Monthly,No,Social_Ads,Smart TV,1,44.9,0.44,0,0,0
USER_0112734,28,2,Medium,5,Basic,Monthly,Yes,Promo_Code,Mobile,1,42.0,0.18,0,0,0
USER_0109040,18,6,Low,5,Basic,Monthly,Yes,Referral,Web,2,85.8,0.62,0,0,0
USER_0084631,27,1,Medium,19,Standard,Monthly,No,Organic,Smart TV,3,54.0,0.93,0,0,0
USER_0136355,30,2,Medium,3,Standard,Monthly,Yes,Organic,Mobile,3,43.7,0.56,0,0,0
USER_0154134,31,1,Medium,9,Premium,Monthly,No,Organic,Mobile,17,38.4,0.79,0,0,0
USER_0103185,21,1,Low,2,Basic,Monthly,Yes,Organic,Mobile,5,20.1,0.74,0,0,0
USER_0121354,32,1,Medium,4,Basic,Annual,Yes,Promo_Code,Mobile,1,7.2,0.59,1,0,0
USER_0154773,45,2,Medium,6,Standard,Monthly,Yes,Organic,Console,21,48.1,0.53,1,0,0
USER_0066001,29,2,High,30,Basic,Monthly,Yes,Promo_Code,Smart TV,17,69.6,0.76,0,0,0
USER_0062321,51,4,Low,65,Basic,Annual,Yes,Promo_Code,Smart TV,1,72.1,0.32,0,0,0
USER_0116559,39,1,Medium,3,Standard,Monthly,No,Referral,Console,12,0.0,0.93,0,0,0
USER_0062944,18,1,Low,21,Standard,Monthly,Yes,Social_Ads,Mobile,6,25.3,0.35,0,1,0
USER_0008695,28,3,Low,39,Standard,Monthly,Yes,Promo_Code,Smart TV,14,74.4,0.59,0,1,0
USER_0083935,47,4,Low,74,Standard,Annual,No,Organic,Smart TV,1,78.0,1.0,0,0,0
USER_0048661,18,2,Low,39,Basic,Monthly,No,Organic,Smart TV,10,50.9,0.93,0,0,0
USER_0070786,49,3,Low,30,Basic,Monthly,Yes,Organic,Console,2,35.9,0.6,0,0,0
USER_0027958,28,4,Low,49,Standard,Monthly,Yes,Social_Ads,Smart TV,6,63.0,0.72,0,0,0
USER_0035044,23,2,Medium,49,Standard,Monthly,Yes,Social_Ads,Mobile,7,42.7,0.3,0,0,0
USER_0124434,27,4,Medium,2,Standard,Monthly,Yes,Referral,Mobile,6,69.5,0.39,0,1,0
USER_0081178,48,4,Low,68,Standard,Annual,Yes,Organic,Console,10,71.6,0.93,0,0,0
USER_0051283,45,1,Medium,53,Basic,Annual,Yes,Social_Ads,Console,9,31.3,0.6,0,0,0
USER_0004867,29,2,Medium,61,Standard,Monthly,Yes,Promo_Code,Smart TV,15,56.1,0.42,0,0,0
USER_0028556,33,2,Medium,47,Basic,Monthly,Yes,Organic,Smart TV,8,65.3,0.69,0,0,0
USER_0005049,34,4,Medium,48,Basic,Monthly,No,Promo_Code,Console,0,20.1,0.6,1,0,0
USER_0056318,18,3,Low,76,Standard,Monthly,Yes,Promo_Code,Web,17,69.8,0.4,0,0,0
USER_0120002,27,1,Medium,8,Basic,Monthly,No,Social_Ads,Mobile,11,35.4,0.49,0,0,0
USER_0001481,26,2,High,25,Premium,Monthly,Yes,Promo_Code,Smart TV,7,95.0,0.28,0,0,0
USER_0029532,37,3,High,25,Standard,Monthly,Yes,Social_Ads,Smart TV,0,66.8,0.31,0,0,0
USER_0095433,24,6,High,58,Basic,Monthly,Yes,Promo_Code,Smart TV,13,128.0,0.5,0,1,0
USER_0119203,40,2,Low,9,Standard,Monthly,Yes,Organic,Mobile,7,45.0,0.41,1,0,0
USER_0157568,47,3,Medium,8,Basic,Monthly,No,Organic,Web,5,49.9,0.44,1,0,0
USER_0001788,34,3,Medium,41,Standard,Monthly,No,Organic,Mobile,2,34.2,0.56,0,0,0
USER_0156107,49,3,High,5,Basic,Monthly,No,Social_Ads,Mobile,8,27.1,0.72,0,0,0
USER_0157361,26,1,Medium,5,Standard,Annual,Yes,Organic,Mobile,16,27.9,0.02,0,1,0
USER_0118828,35,4,Low,10,Standard,Monthly,Yes,Social_Ads,Console,8,59.8,0.27,0,0,0
USER_0105090,40,6,Low,1,Standard,Monthly,Yes,Social_Ads,Console,0,88.8,0.79,0,0,0
USER_0045919,29,2,Low,17,Standard,Annual,Yes,Social_Ads,Smart TV,15,77.6,0.58,0,0,0
USER_0147040,28,2,Medium,3,Standard,Monthly,Yes,Organic,Smart TV,2,30.4,0.79,0,0,0
USER_0012200,35,2,High,44,Standard,Monthly,Yes,Referral,Mobile,5,52.0,0.27,0,0,0
USER_0015412,18,2,Medium,63,Basic,Monthly,Yes,Promo_Code,Mobile,1,62.2,0.84,0,0,0
USER_0098756,18,2,Medium,35,Premium,Annual,Yes,Social_Ads,Mobile,9,44.4,0.83,1,1,0
USER_0004765,39,3,Medium,29,Standard,Monthly,Yes,Referral,Smart TV,18,47.7,0.55,0,0,0
USER_0126253,28,1,High,7,Standard,Monthly,Yes,Promo_Code,Mobile,2,18.3,0.66,0,1,0
USER_0107452,78,2,Low,9,Premium,Monthly,Yes,Social_Ads,Smart TV,0,44.6,0.71,0,0,0
USER_0015424,37,2,Medium,61,Basic,Monthly,Yes,Social_Ads,Mobile,1,77.0,0.42,1,0,0
USER_0115733,47,2,Medium,6,Standard,Annual,Yes,Organic,Mobile,2,37.5,0.44,0,0,0
USER_0144831,26,3,High,4,Premium,Annual,Yes,Social_Ads,Web,1,51.1,0.24,0,0,0
USER_0091416,41,3,High,44,Standard,Monthly,Yes,Promo_Code,Smart TV,0,62.1,0.63,0,0,0
USER_0093659,46,2,Medium,22,Standard,Monthly,No,Organic,Smart TV,27,53.3,0.74,0,1,0
USER_0127742,45,1,Low,6,Premium,Monthly,Yes,Social_Ads,Mobile,2,39.2,0.4,1,0,0
USER_0038136,33,1,High,63,Premium,Monthly,Yes,Social_Ads,Smart TV,15,71.6,0.36,0,0,0
USER_0074082,37,2,Low,37,Standard,Monthly,No,Organic,Smart TV,4,69.1,0.83,0,0,0
USER_0049887,47,3,Medium,26,Standard,Monthly,No,Social_Ads,Smart TV,0,84.4,0.37,0,0,0
USER_0155000,32,1,Medium,2,Basic,Annual,Yes,Organic,Smart TV,0,44.7,0.73,0,2,0
USER_0126746,30,3,Medium,8,Basic,Monthly,No,Organic,Web,20,61.5,0.58,0,0,0
USER_0055570,34,5,Low,18,Standard,Monthly,Yes,Organic,Mobile,7,68.1,0.34,0,0,0
USER_0075851,24,1,Low,48,Standard,Annual,Yes,Organic,Smart TV,0,61.0,0.73,0,0,0
USER_0041628,29,1,Low,64,Basic,Annual,Yes,Organic,Mobile,0,34.5,0.86,1,0,0
USER_0062452,28,3,Low,48,Premium,Monthly,Yes,Organic,Web,17,65.0,0.52,0,0,0
USER_0001821,30,2,Medium,14,Standard,Annual,Yes,Promo_Code,Mobile,7,19.1,0.83,0,1,0
USER_0074741,45,2,Low,47,Standard,Monthly,No,Organic,Web,6,42.3,0.82,0,0,0
USER_0141856,23,2,High,9,Standard,Annual,Yes,Organic,Mobile,1,8.6,0.26,0,0,0
USER_0114352,41,6,High,6,Premium,Monthly,Yes,Organic,Web,0,80.0,0.88,0,0,0
USER_0035491,32,6,Low,30,Standard,Monthly,No,Social_Ads,Mobile,0,65.7,0.18,1,0,0
USER_0056971,50,5,Low,56,Standard,Monthly,Yes,Social_Ads,Mobile,8,85.6,0.63,0,0,0
USER_0023329,42,2,Medium,36,Standard,Annual,Yes,Organic,Mobile,5,15.8,0.22,0,0,0
USER_0033725,18,1,Medium,56,Basic,Monthly,Yes,Promo_Code,Smart TV,0,36.3,0.72,0,0,0
USER_0051160,42,1,Low,32,Standard,Annual,Yes,Promo_Code,Smart TV,6,40.5,0.44,0,0,0
USER_0095523,37,3,Medium,29,Standard,Monthly,Yes,Organic,Smart TV,8,76.4,0.5,0,0,0
USER_0013911,47,2,Low,24,Basic,Monthly,Yes,Organic,Mobile,20,54.8,0.67,0,0,0
USER_0025905,31,1,Low,32,Basic,Annual,Yes,Promo_Code,Console,5,29.9,0.52,0,0,0
USER_0054914,44,3,Low,23,Basic,Monthly,Yes,Promo_Code,Smart TV,6,73.2,0.36,0,0,0
USER_0133820,33,2,Low,8,Basic,Annual,Yes,Social_Ads,Mobile,0,67.4,0.31,1,0,0
USER_0114615,32,1,Medium,10,Standard,Annual,Yes,Social_Ads,Smart TV,6,85.3,0.58,0,0,0
USER_0138384,33,1,Low,3,Premium,Monthly,No,Promo_Code,Smart TV,1,58.7,0.57,0,1,0
USER_0040960,37,1,High,45,Standard,Monthly,No,Promo_Code,Console,0,39.4,0.5,0,0,0
USER_0100360,37,3,High,4,Basic,Annual,Yes,Social_Ads,Mobile,0,44.0,1.0,0,0,0
USER_0066558,28,2,Medium,72,Basic,Annual,Yes,Organic,Console,22,38.1,0.43,0,0,0
USER_0109744,35,6,Medium,7,Basic,Monthly,No,Promo_Code,Mobile,6,63.7,0.51,1,0,0
USER_0120547,31,1,Low,10,Basic,Annual,No,Referral,Mobile,15,39.3,0.53,1,0,0
USER_0136251,37,1,Medium,6,Standard,Monthly,No,Promo_Code,Smart TV,13,46.8,0.47,0,0,0
USER_0149932,43,2,High,2,Standard,Monthly,Yes,Organic,Mobile,10,31.7,0.68,0,2,0
USER_0127713,43,1,High,8,Standard,Monthly,No,Social_Ads,Mobile,0,35.5,0.48,0,0,0
USER_0145180,43,1,Low,2,Premium,Monthly,No,Referral,Web,5,49.4,0.36,0,2,0
USER_0003428,44,2,High,23,Basic,Monthly,Yes,Promo_Code,Smart TV,3,56.1,0.25,0,0,0
USER_0143564,31,1,Medium,2,Standard,Monthly,Yes,Promo_Code,Web,4,39.7,0.65,0,0,0
USER_0141541,18,4,Medium,1,Standard,Monthly,Yes,Promo_Code,Smart TV,24,73.0,0.41,0,1,0
USER_0001216,21,1,High,56,Standard,Monthly,Yes,Organic,Smart TV,18,29.5,1.0,0,0,0
USER_0144703,37,1,Medium,4,Standard,Monthly,Yes,Social_Ads,Mobile,0,23.9,0.52,0,1,0
USER_0100908,40,1,Medium,11,Standard,Monthly,Yes,Referral,Mobile,4,1.5,0.66,0,0,0
USER_0061184,50,2,Medium,56,Basic,Annual,Yes,Organic,Mobile,17,39.9,0.43,0,0,0
USER_0005671,49,1,Low,45,Premium,Monthly,Yes,Organic,Web,9,22.1,0.71,0,0,0
USER_0137969,23,1,Low,2,Basic,Monthly,Yes,Promo_Code,Web,1,40.9,0.38,0,0,0
USER_0048795,58,1,Medium,74,Basic,Annual,No,Social_Ads,Web,0,26.9,0.39,0,0,0
USER_0029295,46,2,Low,15,Standard,Monthly,No,Referral,Mobile,10,26.8,0.37,0,0,0
USER_0103654,18,1,High,10,Basic,Monthly,Yes,Organic,Web,5,23.7,0.64,0,0,0
USER_0048115,24,4,High,77,Standard,Monthly,No,Referral,Web,21,42.0,0.74,0,1,0
USER_0134158,39,1,High,9,Basic,Monthly,Yes,Organic,Mobile,5,6.1,0.56,0,0,0
USER_0056129,44,2,Medium,35,Premium,Monthly,Yes,Organic,Console,0,51.8,0.73,0,0,0
USER_0028584,43,1,High,17,Standard,Monthly,Yes,Promo_Code,Mobile,7,11.3,0.54,0,0,0
USER_0095962,42,2,Medium,81,Basic,Monthly,Yes,Organic,Smart TV,8,94.5,0.43,0,1,0
USER_0073782,45,2,Medium,70,Basic,Monthly,No,Organic,Web,16,53.8,0.54,0,0,0
USER_0109683,44,4,Medium,5,Standard,Monthly,No,Organic,Smart TV,11,61.4,0.48,1,1,0
USER_0132252,28,2,High,5,Standard,Monthly,Yes,Social_Ads,Mobile,15,43.6,0.59,0,0,0
USER_0100225,37,3,High,11,Standard,Monthly,Yes,Social_Ads,Mobile,25,47.5,0.47,0,0,0
USER_0155001,48,2,Medium,7,Basic,Monthly,Yes,Organic,Mobile,12,31.2,0.23,0,0,0
USER_0103127,42,2,High,5,Premium,Monthly,Yes,Referral,Mobile,1,16.1,0.75,0,0,0
USER_0142186,35,4,Medium,7,Standard,Monthly,Yes,Social_Ads,Mobile,8,29.3,0.63,0,0,0
USER_0020344,32,2,Medium,79,Basic,Monthly,Yes,Organic,Mobile,4,66.8,0.67,0,0,0
USER_0059315,45,1,Medium,62,Basic,Monthly,Yes,Promo_Code,Web,2,31.1,0.76,0,1,0
USER_0079711,53,1,Medium,47,Basic,Monthly,Yes,Organic,Console,0,17.9,0.96,0,0,0
USER_0151189,24,1,Low,5,Premium,Monthly,Yes,Organic,Smart TV,13,64.1,0.81,0,0,0
USER_0100295,47,3,Medium,5,Standard,Monthly,No,Organic,Console,12,28.2,0.84,0,1,0
USER_0120632,37,3,Medium,2,Basic,Monthly,Yes,Promo_Code,Smart TV,1,64.5,0.39,0,1,0
USER_0054731,22,6,Medium,30,Premium,Monthly,Yes,Promo_Code,Mobile,5,85.5,0.75,0,0,0
USER_0032844,39,2,Medium,70,Standard,Annual,Yes,Social_Ads,Smart TV,8,49.3,0.95,0,0,0
USER_0121368,29,1,Medium,1,Basic,Monthly,Yes,Referral,Smart TV,11,43.2,0.57,0,2,0
USER_0136783,22,6,Low,1,Standard,Annual,Yes,Organic,Mobile,10,91.7,0.9,0,4,0
USER_0149172,18,1,High,2,Standard,Monthly,No,Organic,Console,3,26.9,0.33,0,1,0
USER_0077054,30,3,Low,52,Standard,Monthly,Yes,Organic,Smart TV,7,65.6,0.64,0,0,0
USER_0109120,33,3,Low,1,Standard,Annual,Yes,Organic,Mobile,1,42.5,0.34,0,4,0
USER_0011391,23,2,High,73,Standard,Monthly,No,Organic,Mobile,3,51.1,0.72,0,0,0
USER_0009090,27,2,Medium,47,Basic,Annual,Yes,Referral,Mobile,17,64.1,0.42,0,1,0
USER_0125011,46,6,Medium,8,Standard,Monthly,No,Organic,Smart TV,22,97.5,0.28,0,0,0
USER_0032947,23,4,Low,69,Standard,Monthly,Yes,Organic,Smart TV,4,103.6,0.76,0,1,0
USER_0042267,26,3,Low,52,Premium,Annual,Yes,Promo_Code,Mobile,15,68.0,0.74,0,0,0
USER_0042042,39,1,Medium,77,Standard,Annual,No,Referral,Smart TV,8,57.5,0.64,0,1,0
USER_0093023,18,3,Low,67,Standard,Monthly,Yes,Promo_Code,Console,8,54.9,0.5,1,0,0
USER_0117822,18,1,Medium,2,Premium,Monthly,Yes,Organic,Mobile,4,6.0,0.54,0,2,0
USER_0092390,56,1,Medium,71,Premium,Monthly,Yes,Promo_Code,Smart TV,9,76.6,0.17,0,1,0
USER_0080718,31,1,Low,24,Basic,Monthly,Yes,Social_Ads,Mobile,0,30.4,0.62,0,1,0
USER_0132632,43,4,Medium,8,Basic,Monthly,No,Promo_Code,Console,4,57.2,0.55,0,0,0
USER_0069796,52,1,Medium,57,Standard,Monthly,No,Referral,Smart TV,4,33.0,0.64,0,0,0
USER_0099787,34,2,Medium,47,Basic,Annual,No,Organic,Mobile,12,23.6,0.79,0,1,0
USER_0129913,31,4,High,9,Basic,Monthly,Yes,Referral,Smart TV,0,44.8,0.65,0,0,0
USER_0050050,54,1,High,41,Standard,Monthly,Yes,Organic,Smart TV,7,37.9,0.83,0,0,0
USER_0014502,44,4,Medium,26,Standard,Monthly,Yes,Social_Ads,Smart TV,8,81.0,0.66,0,0,0
USER_0117451,31,2,Medium,7,Basic,Monthly,Yes,Organic,Web,7,30.8,0.43,0,0,0
USER_0003787,22,1,Medium,69,Basic,Annual,Yes,Social_Ads,Smart TV,17,77.6,0.63,0,0,0
USER_0003682,37,4,Medium,35,Standard,Monthly,No,Organic,Console,1,36.2,0.37,0,0,0
USER_0125524,43,2,Low,6,Standard,Monthly,No,Organic,Smart TV,6,90.0,0.67,0,0,0
USER_0083951,39,4,Low,68,Standard,Monthly,Yes,Organic,Mobile,6,77.2,0.48,1,0,0
USER_0092730,28,1,Medium,40,Premium,Monthly,Yes,Social_Ads,Smart TV,16,68.4,0.71,0,0,0
USER_0142681,43,1,Medium,1,Standard,Monthly,Yes,Organic,Mobile,4,4.8,0.8,0,1,0
USER_0107546,21,2,Medium,8,Standard,Monthly,No,Social_Ads,Smart TV,15,65.6,0.94,0,0,0
USER_0051323,42,2,Low,65,Basic,Monthly,Yes,Promo_Code,Console,25,62.2,0.51,0,1,0
USER_0053796,48,6,High,73,Basic,Monthly,Yes,Social_Ads,Smart TV,13,82.2,0.73,1,0,0
USER_0017499,38,1,Low,68,Standard,Monthly,Yes,Social_Ads,Web,0,27.9,0.36,1,0,0
USER_0038667,49,2,Medium,45,Basic,Monthly,Yes,Promo_Code,Smart TV,1,43.0,0.62,1,0,0
USER_0091467,32,1,High,19,Basic,Monthly,No,Social_Ads,Web,8,12.8,0.57,1,0,0
USER_0066419,28,1,Medium,29,Basic,Monthly,Yes,Promo_Code,Mobile,25,24.5,0.46,0,0,0
USER_0071397,22,2,Medium,34,Premium,Monthly,Yes,Organic,Mobile,0,60.3,0.51,0,0,0
USER_0010281,24,4,High,80,Standard,Monthly,Yes,Social_Ads,Mobile,22,60.6,0.45,0,0,0
USER_0118075,48,2,Low,8,Basic,Monthly,No,Organic,Smart TV,24,53.5,0.54,0,1,0
USER_0127525,38,3,Medium,1,Standard,Annual,Yes,Organic,Smart TV,4,73.4,0.7,0,0,0
USER_0058809,18,2,Low,76,Basic,Monthly,Yes,Social_Ads,Smart TV,14,79.0,0.01,0,0,0
USER_0132603,44,3,High,11,Standard,Annual,No,Organic,Mobile,12,36.5,0.5,0,0,0
USER_0083380,35,2,Low,38,Standard,Monthly,No,Social_Ads,Smart TV,7,77.7,0.95,0,0,0
USER_0056382,43,2,Low,74,Standard,Monthly,No,Promo_Code,Smart TV,0,45.3,0.31,1,0,0
USER_0151961,28,1,Low,7,Basic,Monthly,No,Promo_Code,Mobile,6,27.7,0.56,0,0,0
USER_0007909,22,1,Low,27,Premium,Monthly,Yes,Organic,Smart TV,12,61.8,0.72,0,0,0
USER_0106298,31,1,Medium,5,Premium,Monthly,No,Referral,Mobile,10,52.9,0.48,0,0,0
USER_0070623,47,1,High,49,Basic,Monthly,Yes,Organic,Smart TV,12,25.8,0.59,0,1,0
USER_0115767,38,1,Medium,11,Basic,Monthly,Yes,Organic,Mobile,4,21.8,0.55,0,1,0
